CENTRALE;CODE_SOCIETE;LIBELLE_SOCIETE;CODE_CLIENT_BCP;POLE_AFFILIANT;FOURNISSEUR;NOM_FOURNISSEUR;REGROUPEMENT;CA_DECLARE_FRN;CA_FRN_CRF;TOTAL_CA_DECLARE_FRN;TOTAL_ENCAISSE;MTT_A_REVERSER_DIFF;MTT_A_REV_DIFF_HORS_SYN;MTT_A_REVERSER_BCP;ECART_MTT_A_REVERSER;MTT_PREVISION_AVEC_SYNERGIE;MTT_PREVISION_HORS_SYNERGIE;Cdfop;Norca;Cient;Cdprolog;Lbetblba;Activite;Code_Ent_BCP;Libelle_entrepot;SOURCES;Carpr;Mteca;_Ca_Bn;_Ristourne_Prolog;Ecart_CA;%CA;Ecart_Ristourne;%Ristourne;DATE
CAP;144;C.S.F.              ;209;ENT GR;8782;PROCTER & GAMBLE    ;69;0;2619,7;0;0;0;0;0;0;411,29;322,22;8782;69;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;2620,66;0;2620,66;411,44362;0,96;0,000366454;0,15362;0,000373508;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;2;0;3037907,79;1243954,77;43107365,07;0;0;0;0;1256782,44;1074507,96;8835;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;2999570,49;2111,05;2997459,44;1240048,97;-40448,35;-0,013314542;-16733,46967;-0,013314532;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;15;0;8196,44;0;5905126,76;0;0;0;0;3467,88;3221,99;8835;15;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;7912,74;0;7912,74;3347,766741;-283,7;-0,034612588;-120,113259;-0,034635933;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;20;0;5382,01;0;3427563,23;0;0;0;0;2224,38;2062,92;8835;20;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;5149,02;0;5149,02;2128,089966;-232,99;-0,043290518;-96,290034;-0,043288482;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;21;0;2111,66;0;1198061,76;0;0;0;0;868,31;741,61;8835;21;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;2020,25;0;2020,25;830,7268;-91,41;-0,043288219;-37,5832;-0,043283159;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;22;0;849155,55;526551,46;11253747,04;0;0;0;0;354607,35;307903,8;8835;22;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;848712,3;3555,84;845156,46;352937,3377;-3999,09;-0,004709491;-1670,012304;-0,004709469;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;27;0;3785,35;0;1079687,43;0;0;0;0;1603,1;1357,05;8835;27;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;3621,49;0;3621,49;1533,701015;-163,86;-0,043287939;-69,398985;-0,04329049;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;8835;HENKEL              ;39;0;119611,7;0;898331;0;0;0;0;33491,26;33491,26;8835;39;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;118896,77;756,62;118140,15;33079,242;-1471,55;-0,012302726;-412,018;-0,012302254;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;9164;SOURCES WATTWILLER  ;2;0;80103,25;0;268647,93;0;0;0;0;7503,25;5100,16;9164;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;80361,87;0;80361,87;7528,678743;258,62;0,003228583;25,428743;0,00338903;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;9292;OLGA                ;1;0;410,5;0;5395735,55;0;0;0;0;121,1;100,57;9292;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;410,48;0;410,48;121,0916;-0,02;-4,87E-05;-0,0084;-6,94E-05;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;9892;ALTHO               ;18;0;893388,57;0;4848573,2;0;0;0;0;328769,37;261765,22;9892;18;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;866950,12;-6087,03;873037,15;321273,0307;-20351,42;-0,022780032;-7496,339335;-0,02280121;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;10171;RAYNAL ET ROQUELAURE;12;0;131229,9;164813,18;2261346,43;0;0;0;0;36234,6;25736,22;10171;12;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;131631,37;2746,11;128885,26;35580,21891;-2344,64;-0,01786666;-654,38109;-0,018059564;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;10171;RAYNAL ET ROQUELAURE;19;0;105446,85;87925,74;533519,29;0;0;0;0;20451,36;12747,51;10171;19;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;105610,87;120,87;105490;20459,73425;43,15;0,000409211;8,374248;0,000409471;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;10744;SACLA               ;1;0;63684,85;0;547165,51;0;0;0;0;15907,02;12722,76;10744;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;63542,59;-302,29;63844,88;15947,88993;160,03;0,002512843;40,869925;0,002569301;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;10940;DISTRINAT           ;2;0;1529,85;0;1257496,99;0;0;0;0;241,72;165,23;10940;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;1529,84;0;1529,84;241,71472;-0,01;-6,54E-06;-0,00528;-2,18E-05;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;10981;MAISON DU WHISKY    ;1;0;80431,27;0;429406,18;0;0;0;0;7191,65;6789,49;10981;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;80432,55;16,58;80415,97;7190,225816;-15,3;-0,000190225;-1,424184;-0,000198033;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;11548;HIPP FRANCE         ;2;0;153955,08;0;1413982,59;0;0;0;0;34707,38;28549,16;11548;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;153874,74;63,33;153811,41;34674,26873;-143,67;-0,000933194;-33,111275;-0,000954013;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;12025;PANTHER GROUPE      ;1;0;628,8;0;268550,22;0;0;0;0;184,05;133,75;12025;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;628,8;0;628,8;184,04976;0;0;-0,00024;-1,30E-06;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;12125;DANONE EAUX FRANCE  ;41;0;4158747,49;0;40573728,26;0;0;0;0;1510130,71;1350018,93;12125;41;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;4154026,55;16667,01;4137359,54;1502386,449;-21387,95;-0,005142883;-7744,261317;-0,005128206;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;12791;SODILAC             ;1;0;20294,52;0;208003,08;0;0;0;0;3568,22;2260,13;12791;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;20268,07;0;20268,07;3563,59864;-26,45;-0,001303307;-4,62136;-0,001295144;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13040;ESSITY FRANCE       ;22;0;1295373,56;429812,35;10992309,26;0;0;0;0;466075,41;414260,46;13040;22;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;1296572,47;1661,25;1294911,22;465909,057;-462,34;-0,000356916;-166,353044;-0,000356923;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13040;ESSITY FRANCE       ;30;0;866906,31;387544,75;11234412,07;0;0;0;0;401662,66;358317,34;13040;30;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;885954,25;25504,1;860450,15;398671,6818;-6456,16;-0,007447356;-2990,97825;-0,007446493;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13040;ESSITY FRANCE       ;31;0;2780007,01;1438355,4;35253557,96;0;0;0;0;1288811,26;1149810,91;13040;31;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;2862164,64;67193,13;2794971,51;1295748,792;14964,5;0,0053829;6937,532036;0,005382892;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13040;ESSITY FRANCE       ;36;0;230145,56;98644,57;2898437,8;0;0;0;0;84187,25;69516,46;13040;36;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;230903,66;1448,48;229455,18;83934,70484;-690,38;-0,002999754;-252,545156;-0,002999803;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13040;ESSITY FRANCE       ;39;0;107675,46;89492,73;1620724,7;0;0;0;0;48378,59;42994,81;13040;39;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;107829,73;103,49;107726,24;48401,39963;50,78;0,000471602;22,809632;0,000471482;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13040;ESSITY FRANCE       ;41;0;68788,38;0;1418910,93;0;0;0;0;17470,87;14719,35;13040;41;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;66542,1;-32,96;66575,06;16908,73374;-2213,32;-0,032175783;-562,1362612;-0,032175631;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13062;BIGOUD (EURL CIDRES);6;0;21537,44;0;180068,86;0;0;0;0;8917,86;8271,74;13062;6;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;21313,76;0,05;21313,71;8825,133196;-223,73;-0,010387957;-92,726804;-0,010397876;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13148;JACQUET BROSSARD    ;15;0;803961,38;540946,55;5965575,14;0;0;0;0;244003,38;187726,07;13148;15;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;813799,13;12796,45;801002,68;243110,0751;-2958,7;-0,003680152;-893,304856;-0,003661035;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13333;SABAROT WASSNER     ;9;0;30154,27;0;361626,24;0;0;0;0;9435,27;7957,72;13333;9;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;30118,36;0;30118,36;9424,034844;-35,91;-0,001190876;-11,235156;-0,001190761;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13642;DIPA                ;1;0;50773,42;0;580407,32;0;0;0;0;9667,56;6663,13;13642;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;52341,36;0;52341,36;10102,69095;1567,94;0,030881119;435,13095;0,045009387;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13642;DIPA                ;3;0;142957,39;0;1621224;0;0;0;0;57869,15;47862,14;13642;3;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;142909,15;6255,76;136653,39;55317,29227;-6304;-0,044097056;-2551,857728;-0,044097031;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13642;DIPA                ;84;0;16097,27;0;30000;0;0;0;0;4053,29;4053,29;13642;84;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;16029,66;0;16029,66;4036,268388;-67,61;-0,004200091;-17,021612;-0,004199456;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13891;BLEDINA             ;15;0;1104321,01;268184,54;12856651,34;0;0;0;0;324336,15;313292,94;13891;15;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;1090768,35;-11451,74;1102220,09;323741,2803;-2100,92;-0,001902454;-594,869739;-0,001834115;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13891;BLEDINA             ;17;0;549834,48;106639,78;3021405,5;0;0;0;0;64637,2;61888,04;13891;17;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;543023,27;-3297,21;546320,48;64224,55142;-3514;-0,006391014;-412,648583;-0,006384073;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13891;BLEDINA             ;18;0;148672,82;103201,91;273487,71;0;0;0;0;7918,8;4945,34;13891;18;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;146805,56;0;146805,56;7816,446708;-1867,26;-0,012559525;-102,353292;-0,012925354;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;13966;GEYER FRERES        ;1;0;257472,46;0;1229023,83;0;0;0;0;78503,35;68204,45;13966;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;250673,63;-1363,44;252037,07;76846,10264;-5435,39;-0,021110568;-1657,247357;-0,02111053;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;14053;ROCHEFONTAINE       ;3;0;97030,97;0;727135,64;0;0;0;0;28818,19;25616,17;14053;3;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;95602,75;-66,58;95669,33;28413,79101;-1361,64;-0,014033045;-404,39899;-0,014032769;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;14475;PASQUIER GIE        ;12;0;253448,88;91245,84;1556592,89;0;0;0;0;61158,95;45952,02;14475;12;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;251336,54;-1299,66;252636,2;60958,16374;-812,68;-0,003206485;-200,786263;-0,003283023;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;15892;SEGAFREDO ZANETTI   ;2;0;573486,14;236617,03;2869361,23;0;0;0;0;170013,59;133252,43;15892;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;574849,64;5478,26;569371,38;168786,211;-4114,76;-0,007174995;-1227,379003;-0,007219299;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;16443;ALPINA SAVOIE       ;3;0;52032,26;0;477288;0;0;0;0;10567,75;6457,19;16443;3;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;49481,42;-5582,09;55063,51;11183,39888;3031,25;0,058257127;615,648881;0,058257328;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;16443;ALPINA SAVOIE       ;43;0;29901,26;0;128970;0;0;0;0;8569,69;6775,61;16443;43;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;28048,85;0;28048,85;8038,80041;-1852,41;-0,061950901;-530,88959;-0,061949684;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;17949;CEREAL PARTNERS     ;1;0;997820,93;912380,32;8744038,63;0;0;0;0;317201,76;309124,95;17949;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;928353,65;-451,11;928804,76;295130,4699;-69016,17;-0,069166889;-22071,29005;-0,069581235;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;18059;NATURENVIE          ;6;0;18854,65;0;7692711,74;0;0;0;0;6755,6;6001,44;18059;6;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;18851,49;0;18851,49;6754,466848;-3,16;-0,000167598;-1,133152;-0,000167735;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;18251;HARRIS              ;1;0;126598,16;0;213338;0;0;0;0;25028,45;17432,57;18251;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;126504,73;106,86;126397,87;24988,8589;-200,29;-0,001582093;-39,591101;-0,001581844;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;18268;MERISANT FRANCE     ;1;0;258234,69;0;1998822,48;0;0;0;0;71212,24;55718,16;18268;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;258138,16;127,83;258010,33;71150,2795;-224,36;-0,000868822;-61,9605;-0,000870082;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;18763;FETE LATINE         ;4;0;6790,79;0;0;0;0;0;0;1127,27;787,73;18763;4;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;6790,82;0;6790,82;1127,27612;0,03;4,42E-06;0,00612;5,43E-06;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;18866;JACQUET PANIFICATION;8;0;13011,13;9179,18;70979,38;0;0;0;0;2766,79;2060,4;18866;8;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;12340,84;0;12340,84;2622,91139;-670,29;-0,051516663;-143,87861;-0,052001999;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19020;CRISTALCO           ;8;0;210733,7;278372,02;477662;0;0;0;0;22127,02;10574,74;19020;8;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;210944,79;345,64;210599,15;22112,91075;-134,55;-0,000638484;-14,10925;-0,000637648;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19127;ROUTIN              ;45;0;87561,35;0;70826,68;0;0;0;0;3852,7;3852,7;19127;45;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;86092,88;181,54;85911,34;3780,09896;-1650,01;-0,018844045;-72,60104;-0,018844198;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19583;COLGATE PALMOLIVE   ;6;0;83398,72;0;8411526,83;0;0;0;0;28721,9;25511,05;19583;6;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;83398,64;0;83398,64;28721,86921;-0,08;-9,59E-07;-0,030793;-1,07E-06;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19583;COLGATE PALMOLIVE   ;13;0;668269,08;0;8655515,94;0;0;0;0;220369,92;210345,89;19583;13;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;665039,55;867,72;664171,83;219014,0089;-4097,25;-0,006131138;-1355,911098;-0,006152886;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19583;COLGATE PALMOLIVE   ;19;0;21577,24;0;8993855,57;0;0;0;0;9239,36;7728,95;19583;19;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;21577,22;0;21577,22;9239,365604;-0,02;-9,27E-07;0,005604;6,07E-07;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19583;COLGATE PALMOLIVE   ;23;0;1365692,08;0;11256063,05;0;0;0;0;467024,56;416493,94;19583;23;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;1359577,89;79,92;1359497,97;464894,4541;-6194,11;-0,00453551;-2130,105936;-0,004561015;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19737;RECKITT-BENCKISER   ;5;0;15476,69;113235,85;5194315,72;0;0;0;0;5819,24;5664,48;19737;5;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;14609,47;-30,42;14639,89;5504,59864;-836,8;-0,054068409;-314,64136;-0,05406915;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19737;RECKITT-BENCKISER   ;14;0;3921,99;85024,9;3467735,84;0;0;0;0;1658,22;1462,12;19737;14;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;3921,75;0;3921,75;1658,1159;-0,24;-6,12E-05;-0,1041;-6,28E-05;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19966;LINDT               ;1;0;4628,3;2069155,9;14085820,04;0;0;0;0;1251,96;1034,43;19966;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;4821,12;129,47;4691,65;1269,091325;63,35;0,013687531;17,131325;0,013683604;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19966;LINDT               ;2;0;700101,3;0;0;0;0;0;0;152412,05;131409,01;19966;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;700099,74;0;700099,74;152411,7134;-1,56;-2,23E-06;-0,336602;-2,21E-06;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19966;LINDT               ;5;0;360721,6;0;1863900;0;0;0;0;61683,4;50861,76;19966;5;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;360737,55;424,71;360312,84;61613,49564;-408,76;-0,001133173;-69,90436;-0,001133277;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19988;NOVAMEX             ;29;0;403844,81;0;4127018,44;0;0;0;0;152354,99;124085,87;19988;29;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;400717,12;-35,72;400752,84;151167,1888;-3091,97;-0,007656332;-1187,801184;-0,007796274;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;19988;NOVAMEX             ;42;0;684,96;0;338039,27;0;0;0;0;210,03;165,51;19988;42;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;0;0;0;0;-684,96;-1;-210,03;-1;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;1;0;927526,02;2494967,53;9298976,61;0;0;0;0;179560,33;175876,7;20021;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;922311,3;1018,59;921292,71;178341,9539;-6233,31;-0,006720361;-1218,376106;-0,00678533;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;2;0;195948,77;0;700000;0;0;0;0;63324,76;58230,09;20021;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;193923,71;15,28;193908,43;62665,38732;-2040,34;-0,01041262;-659,3726769;-0,010412557;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;4;0;2537558,81;1268755,77;10174633,94;0;0;0;0;484799,93;383297,59;20021;4;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;2534481,42;7765,06;2526716,36;482720,949;-10842,45;-0,004272788;-2078,980972;-0,004288328;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;5;0;432727,13;284956,26;1836893,91;0;0;0;0;71143,01;67681,19;20021;5;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;431734,06;-592,39;432326,45;71082,79018;-400,68;-0,000925941;-60,21982;-0,000846462;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;7;0;71209,7;373705,58;2201324,47;0;0;0;0;14849,97;12001,58;20021;7;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;71104,79;182,82;70921,97;14789,86024;-287,73;-0,004040601;-60,109762;-0,004047804;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;26;0;602006,79;332604,53;2318778,83;0;0;0;0;96848,05;72767,79;20021;26;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;602159,17;478,58;601680,59;96794,78067;-326,2;-0,000541854;-53,269329;-0,00055003;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;27;0;76560,72;155222,09;262765,61;0;0;0;0;13828,8;12603,81;20021;27;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;76413,06;582,08;75830,98;13696,59124;-729,74;-0,00953152;-132,2087635;-0,009560393;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20021;MARS FRANCE         ;46;0;892687,61;426963,2;3619259,74;0;0;0;0;173747,1;152455,4;20021;46;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;891193,11;-3142,57;894335,68;174069,3291;1648,07;0,001846189;322,229122;0,001854587;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20028;DE CECCO FRANCE     ;4;0;44793,75;0;207370,24;0;0;0;0;6958,65;3375,14;20028;4;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;53678,12;8384,97;45293,15;7036,706614;499,4;0,011148877;78,056614;0,011217206;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20344;REVILLON CHOCOLATIER;3;0;144298,23;0;306000;0;0;0;0;28686,49;22193,06;20344;3;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;144272,83;62,6;144210,23;28668,99372;-88;-0,000609848;-17,496276;-0,000609913;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20483;COMOLIVE            ;1;0;33027,31;0;362473,06;0;0;0;0;8481,42;6195,6;20483;1;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;32928,62;0;32928,62;8456,069616;-98,69;-0,002988133;-25,350384;-0,002988932;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20796;MENGUY S            ;6;0;42267,29;0;119812,12;0;0;0;0;10771,83;7823,64;20796;6;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;42219,15;-25,45;42244,6;10766,03922;-22,69;-0,000536822;-5,79078;-0,000537586;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20796;MENGUY S            ;7;0;187342,65;0;1328719,94;0;0;0;0;57520,78;42738,16;20796;7;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;180725,4;-189,37;180914,77;55537,80068;-6427,88;-0,03431082;-1982,979325;-0,034474138;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20972;GROUP BIERES SPECIAL;3;0;220035,09;0;2184707,12;0;0;0;0;71576,25;65855,33;20972;3;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;217373,33;1568,78;215804,55;70202,91335;-4230,54;-0,019226661;-1373,336649;-0,019187044;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20972;GROUP BIERES SPECIAL;15;0;129803,14;0;307236,66;0;0;0;0;11214,99;9916,97;20972;15;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;130048,23;1145,11;128903,12;11137,22957;-900,02;-0,006933731;-77,760432;-0,006933616;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;20972;GROUP BIERES SPECIAL;17;0;159510,44;228083,48;919804,21;0;0;0;0;33326,92;33326,92;20972;17;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;158509,63;0;158509,63;33118,81264;-1000,81;-0,00627426;-208,107365;-0,006244422;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;21166;EAST WEST DISTRIBUTI;11;0;5731,62;0;2100;0;0;0;0;80,23;51,56;21166;11;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;7058,99;0;7058,99;80,21384;1327,37;0,23158723;-0,01616;-0,000201421;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;22838;PRESSADE            ;4;0;265987,2;0;3803946,19;0;0;0;0;116700,08;103400,7;22838;4;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;260291,98;-5316,42;265608,4;116531,6642;-378,8;-0,001424129;-168,4158166;-0,001443151;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;25079;ORANGINA SCHWEPPES  ;2;0;4639921,93;3860916,52;28512005,76;0;0;0;0;1312982,37;1069386,46;25079;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;4621008,64;4262,78;4616745,86;1306430,599;-23176,07;-0,004994927;-6551,771424;-0,004989992;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;25079;ORANGINA SCHWEPPES  ;33;0;291017,82;173047,03;1780887,76;0;0;0;0;86275,55;70269,58;25079;33;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;292153,37;86,16;292067,21;86587,40734;1049,39;0,00360593;311,85734;0,003614666;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;25079;ORANGINA SCHWEPPES  ;35;0;274063,45;432536,02;1135082,72;0;0;0;0;45510,9;31807,71;25079;35;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;273925,01;984,73;272940,28;45325,1247;-1123,17;-0,004098212;-185,775303;-0,004081996;30/09/2022
CAP;144;C.S.F.              ;209;ENT GR;25096;BOLTON SOLITAIRE    ;2;0;716668,58;0;10277641,85;0;0;0;0;327312,44;308679,04;25096;2;2;2;CARPIQUET -EPI;EPI;209;CARPIQ-AB;NR;717268,98;68,46;717200,52;327556,3038;531,94;0,00074224;243,8638165;0,000745049;30/09/2022
